馬券種類,馬1,馬2,馬3,確率,確率順位,key,３連単オッズ,オッズ順位,期待値,期待値順位
三連単,9,11,17,0.0083%,2674,9-11-17,6608.7,2134,0.5477317972,2331
三連単,6,15,1,0.0021%,3760,6-15-1,25705,1188,0.5453801348,2332
三連単,14,6,3,0.0030%,3591,14-6-3,18232,1409,0.5445414849,2333
三連単,9,11,15,0.0157%,1815,9-11-15,3456.8,2510,0.5440917573,2334
三連単,1,9,15,0.0584%,234,1-9-15,931.3,3048,0.5436392532,2335
三連単,1,3,10,0.0265%,1033,1-3-10,2043.5,2768,0.5414108046,2336
三連単,9,6,15,0.0041%,3392,9-6-15,13317,1628,0.54001719,2337
三連単,6,15,11,0.0012%,3964,6-15-11,44885.9,778,0.5386814083,2338
三連単,9,6,7,0.0066%,2939,9-6-7,8090.1,1989,0.5374570888,2339
三連単,4,1,13,0.0683%,131,4-1-13,785.3,3106,0.536619997,2340
三連単,9,7,4,0.0329%,773,9-7-4,1626.9,2864,0.5350080815,2341
三連単,2,15,6,0.0026%,3673,2-15-6,20708.4,1314,0.5338493675,2342
三連単,10,2,11,0.0025%,3701,10-2-11,21567.1,1291,0.5319884997,2343
三連単,1,11,15,0.0224%,1310,1-11-15,2372.5,2709,0.5315274802,2344
三連単,17,13,2,0.0059%,3070,17-13-2,8995.4,1916,0.5309720794,2345
三連単,5,4,13,0.0269%,1008,5-4-13,1970.6,2786,0.5305465793,2346
三連単,13,4,17,0.0112%,2282,13-4-17,4723.5,2322,0.5302231427,2347
三連単,5,4,1,0.0268%,1018,5-4-1,1974.2,2783,0.5288965779,2348
三連単,17,1,13,0.0082%,2680,17-1-13,6412.2,2153,0.5288152553,2349
三連単,6,5,11,0.0015%,3910,6-5-11,35655.3,942,0.5266187294,2350
三連単,5,1,14,0.0195%,1486,5-1-14,2703.3,2640,0.5263909682,2351
三連単,17,6,3,0.0008%,4023,17-6-3,68019.4,523,0.5260576797,2352
三連単,3,14,17,0.0057%,3101,3-14-17,9249.5,1888,0.5252907234,2353
三連単,3,6,8,0.0020%,3784,3-6-8,25931.1,1179,0.5246358285,2354
三連単,11,6,13,0.0037%,3452,11-6-13,14058,1588,0.5231606221,2355
三連単,5,4,3,0.0175%,1679,5-4-3,2989.3,2596,0.5231282045,2356
三連単,11,13,14,0.0272%,997,11-13-14,1916,2796,0.5215264252,2357
三連単,2,12,7,0.0055%,3123,2-12-7,9367,1879,0.5191636214,2358
三連単,11,3,14,0.0149%,1886,11-3-14,3473.1,2503,0.5186146996,2359
三連単,3,10,7,0.0042%,3362,3-10-7,12281.2,1700,0.5181960971,2360
三連単,7,6,3,0.0040%,3395,7-6-3,12796.7,1670,0.5171498926,2361
三連単,14,11,1,0.0177%,1657,14-11-1,2906.8,2613,0.5158809548,2362
三連単,3,15,9,0.0145%,1933,3-15-9,3561.2,2487,0.5156728394,2363
三連単,3,14,6,0.0048%,3262,3-14-6,10757.3,1787,0.5150519212,2364
三連単,9,17,11,0.0054%,3145,9-17-11,9590.5,1865,0.5148585514,2365
三連単,3,5,6,0.0050%,3228,3-5-6,10282,1819,0.514767495,2366
三連単,1,17,13,0.0136%,2040,1-17-13,3782,2456,0.5134461502,2367
三連単,2,15,14,0.0072%,2831,2-15-14,7113.8,2088,0.5110969902,2368
三連単,7,3,4,0.0255%,1090,7-3-4,2007.8,2775,0.5110131608,2369
三連単,3,10,5,0.0039%,3418,3-10-5,13178.1,1639,0.5110051036,2370
三連単,11,6,1,0.0037%,3457,11-6-1,13794.8,1601,0.5108359887,2371
三連単,8,1,3,0.0167%,1739,8-1-3,3056.5,2580,0.5104333978,2372
三連単,6,8,3,0.0014%,3923,6-8-3,36091.9,933,0.5100893086,2373
三連単,14,7,2,0.0158%,1814,14-7-2,3231.9,2549,0.5090801386,2374
三連単,3,4,6,0.0056%,3118,3-4-6,9153.7,1898,0.5082940817,2375
三連単,7,1,14,0.0339%,724,7-1-14,1496.9,2897,0.5074579411,2376
三連単,8,13,2,0.0184%,1589,8-13-2,2757.2,2631,0.507018316,2377
三連単,4,13,2,0.0489%,354,4-13-2,1036,3013,0.5066934613,2378
三連単,3,13,10,0.0139%,2002,3-13-10,3641.8,2477,0.5055727875,2379
三連単,6,15,17,0.0007%,4031,6-15-17,70740.2,512,0.5049985684,2380
三連単,2,9,12,0.0127%,2128,2-9-12,3963.4,2422,0.5019938047,2381
三連単,13,6,10,0.0025%,3679,13-6-10,19693.8,1356,0.5011444465,2382
三連単,11,3,4,0.0152%,1864,11-3-4,3282.3,2535,0.5000305739,2383
三連単,2,5,10,0.0064%,2981,2-5-10,7749.8,2030,0.4984234705,2384
三連単,14,9,13,0.0465%,405,14-9-13,1070.5,3003,0.4974714353,2385
三連単,1,4,11,0.0385%,574,1-4-11,1290.6,2940,0.4971413938,2386
三連単,14,11,2,0.0095%,2479,14-11-2,5210.6,2267,0.4958552334,2387
三連単,6,11,7,0.0016%,3891,6-11-7,31693.6,1026,0.4947076177,2388
三連単,4,3,1,0.0500%,335,4-3-1,985.5,3029,0.4931239215,2389
三連単,5,6,13,0.0036%,3486,5-6-13,13794.8,1601,0.4926371797,2390
三連単,1,15,3,0.0326%,782,1-15-3,1506.6,2896,0.490986884,2391
三連単,1,5,4,0.0495%,342,1-5-4,990.8,3027,0.4906566725,2392
三連単,5,7,9,0.0231%,1264,5-7-9,2121.5,2755,0.4890689717,2393
三連単,11,1,14,0.0203%,1416,11-1-14,2408,2703,0.4886190544,2394
三連単,6,10,15,0.0004%,4071,6-10-15,128152.5,224,0.4883131917,2395
三連単,5,6,1,0.0036%,3492,5-6-1,13730.6,1604,0.4879281353,2396
三連単,3,8,13,0.0147%,1914,3-8-13,3319.2,2527,0.4878087018,2397
三連単,3,4,14,0.0155%,1842,3-4-14,3146.8,2565,0.4869865925,2398
三連単,17,3,1,0.0060%,3050,17-3-1,8053.3,1991,0.4863388686,2399
三連単,14,9,3,0.0302%,863,14-9-3,1608,2870,0.4857145515,2400
三連単,3,17,6,0.0011%,3983,3-17-6,43992.6,793,0.4845939995,2401
三連単,8,2,6,0.0026%,3664,8-2-6,18499,1403,0.4843697704,2402
三連単,17,2,11,0.0017%,3861,17-2-11,28897.1,1099,0.4842959024,2403
三連単,1,5,11,0.0347%,690,1-5-11,1389.2,2920,0.4824676263,2404
三連単,6,3,8,0.0015%,3896,6-3-8,31580.4,1031,0.4821530871,2405
三連単,17,3,13,0.0061%,3043,17-3-13,7916.3,2012,0.4804329412,2406
三連単,7,3,5,0.0304%,860,7-3-5,1572,2881,0.4772341197,2407
三連単,7,11,1,0.0240%,1191,7-11-1,1986.6,2782,0.4770529278,2408
三連単,6,9,5,0.0037%,3446,6-9-5,12759.7,1672,0.4769120511,2409
三連単,4,2,7,0.0257%,1079,4-2-7,1855.3,2808,0.4768058008,2410
三連単,17,13,3,0.0072%,2829,17-13-3,6628.5,2132,0.4766423936,2411
三連単,3,14,15,0.0108%,2336,3-14-15,4403.6,2362,0.4749362458,2412
三連単,7,9,1,0.0626%,186,7-9-1,758.9,3113,0.4748346356,2413
三連単,7,9,13,0.0629%,182,7-9-13,754.9,3116,0.4746709935,2414
三連単,13,15,5,0.0235%,1227,13-15-5,2017.4,2772,0.4743572696,2415
三連単,6,15,13,0.0021%,3758,6-15-13,22217.4,1274,0.4737185287,2416
三連単,2,8,15,0.0059%,3066,2-8-15,7995,2000,0.4734412789,2417
三連単,11,13,4,0.0278%,970,11-13-4,1702.4,2840,0.4727517849,2418
三連単,9,11,7,0.0258%,1073,9-11-7,1829.2,2817,0.4716803744,2419
三連単,2,12,9,0.0053%,3152,2-12-9,8798.5,1931,0.4703687529,2420
三連単,2,17,10,0.0014%,3922,2-17-10,33118,1000,0.4686374359,2421
三連単,5,14,2,0.0124%,2150,5-14-2,3767.5,2458,0.4666540573,2422
三連単,9,17,2,0.0051%,3213,9-17-2,9153.7,1898,0.4658389904,2423
三連単,5,11,13,0.0139%,2004,5-11-13,3351.9,2521,0.4646217527,2424
三連単,1,4,9,0.0688%,126,1-4-9,674.8,3142,0.4640085074,2425
三連単,9,10,11,0.0056%,3112,9-10-11,8326.2,1978,0.4639594334,2426
三連単,1,11,6,0.0099%,2420,1-11-6,4663.7,2337,0.4638423375,2427
三連単,3,5,14,0.0140%,1993,3-5-14,3316.7,2529,0.4627742566,2428
三連単,9,4,11,0.0271%,1003,9-4-11,1709.3,2838,0.4625779735,2429
三連単,4,2,5,0.0236%,1222,4-2-5,1942.5,2792,0.4587832127,2430
三連単,1,11,7,0.0367%,619,1-11-7,1248.9,2955,0.4583907948,2431
三連単,6,10,14,0.0005%,4060,6-10-14,97170.6,360,0.4580954968,2432
三連単,1,13,17,0.0283%,946,1-13-17,1620.4,2866,0.4579055295,2433
三連単,14,2,5,0.0110%,2308,14-2-5,4145.5,2399,0.4563364519,2434
三連単,6,9,15,0.0025%,3696,6-9-15,18345.4,1407,0.4554253418,2435
三連単,7,3,11,0.0178%,1644,7-3-11,2545.3,2679,0.4543204692,2436
三連単,7,11,3,0.0157%,1822,7-11-3,2896.3,2614,0.4543167018,2437
三連単,3,17,4,0.0031%,3558,3-17-4,14472.2,1562,0.4532660546,2438
三連単,7,11,13,0.0241%,1182,7-11-13,1877.7,2803,0.4531351705,2439
三連単,7,13,4,0.0464%,406,7-13-4,972.2,3033,0.4510456843,2440
三連単,2,11,12,0.0049%,3248,2-11-12,9268.8,1885,0.4505596137,2441
三連単,13,15,17,0.0082%,2685,13-15-17,5475.2,2239,0.4502562281,2442
三連単,6,9,7,0.0041%,3388,6-9-7,11039.3,1776,0.4489730406,2443
三連単,5,7,4,0.0184%,1586,5-7-4,2437.9,2700,0.4489197019,2444
三連単,11,6,3,0.0024%,3707,11-6-3,18537.7,1401,0.4484158462,2445
三連単,13,8,11,0.0141%,1982,13-8-11,3179.6,2560,0.4482560497,2446
三連単,3,17,15,0.0025%,3697,3-17-15,18045.9,1420,0.4477717286,2447
三連単,6,1,8,0.0021%,3771,6-1-8,21514.6,1295,0.4463617621,2448
三連単,3,4,7,0.0205%,1400,3-4-7,2175.8,2741,0.4458674742,2449
三連単,1,15,2,0.0268%,1021,1-15-2,1665.8,2849,0.4456240116,2450
三連単,13,6,8,0.0034%,3513,13-6-8,12908.7,1662,0.4451046715,2451
三連単,2,12,11,0.0030%,3587,2-12-11,14836.4,1542,0.4443198893,2452
三連単,13,7,8,0.0222%,1321,13-7-8,2001.9,2777,0.4434858886,2453
三連単,14,3,9,0.0235%,1226,14-3-9,1881.3,2799,0.4430188401,2454
三連単,3,14,4,0.0136%,2036,3-14-4,3249.7,2546,0.4423960485,2455
三連単,11,2,15,0.0059%,3067,11-2-15,7462,2056,0.4418594051,2456
三連単,17,3,2,0.0032%,3544,17-3-2,13582.9,1614,0.4398356512,2457
三連単,7,2,17,0.0052%,3187,7-2-17,8429.4,1969,0.4391095603,2458
三連単,1,7,14,0.0459%,420,1-7-14,955.9,3043,0.4385739176,2459
三連単,9,17,13,0.0095%,2477,9-17-13,4598.2,2339,0.4385707124,2460
三連単,1,6,4,0.0073%,2817,1-6-4,6015.3,2188,0.4382486649,2461
三連単,3,1,12,0.0137%,2028,3-1-12,3199.1,2555,0.4382086733,2462
三連単,3,14,7,0.0177%,1664,3-14-7,2473.4,2691,0.4370292742,2463
三連単,8,2,4,0.0074%,2792,8-2-4,5867.6,2204,0.4368270424,2464
三連単,8,2,11,0.0052%,3186,8-2-11,8357.7,1974,0.4363625647,2465
三連単,2,8,17,0.0031%,3563,2-8-17,13991.3,1591,0.4362744144,2466
三連単,5,13,4,0.0266%,1026,5-13-4,1636.8,2861,0.4361817105,2467
三連単,6,5,9,0.0026%,3654,6-5-9,16528,1470,0.4357677786,2468
三連単,5,9,1,0.0359%,643,5-9-1,1208.9,2962,0.4344653389,2469
三連単,1,9,6,0.0259%,1065,1-9-6,1675,2846,0.4340665252,2470
三連単,3,7,15,0.0107%,2351,3-7-15,4071.1,2411,0.433964683,2471
三連単,1,14,11,0.0332%,755,1-14-11,1305.7,2937,0.4336716395,2472
三連単,9,13,17,0.0199%,1449,9-13-17,2182.8,2740,0.4333571739,2473
三連単,2,15,5,0.0087%,2612,2-15-5,4956.5,2300,0.4333460521,2474
三連単,3,10,14,0.0032%,3549,3-10-14,13582.9,1614,0.4328195614,2475
三連単,5,2,17,0.0030%,3588,5-2-17,14425,1568,0.4316174271,2476
三連単,10,1,3,0.0079%,2725,10-1-3,5465,2240,0.4311760536,2477
三連単,3,15,2,0.0077%,2751,3-15-2,5607.1,2227,0.4311675521,2478
三連単,7,5,3,0.0275%,988,7-5-3,1568.6,2883,0.4308827047,2479
三連単,9,14,11,0.0233%,1242,9-14-11,1843.7,2813,0.4302157099,2480
三連単,7,9,3,0.0409%,526,7-9-3,1051.4,3007,0.4297192746,2481
三連単,6,7,4,0.0020%,3790,6-7-4,21567.1,1291,0.4293205199,2482
三連単,9,3,15,0.0207%,1386,9-3-15,2074.2,2765,0.4290178608,2483
三連単,3,7,6,0.0047%,3269,3-7-6,9041.4,1912,0.4278569385,2484
三連単,7,4,2,0.0250%,1116,7-4-2,1708.7,2839,0.4273378214,2485
三連単,3,4,5,0.0188%,1546,3-4-5,2265.5,2729,0.4266482721,2486
三連単,3,15,11,0.0081%,2697,3-15-11,5254,2264,0.4261920623,2487
三連単,6,1,10,0.0015%,3895,6-1-10,27806.6,1129,0.425750681,2488
三連単,9,17,1,0.0095%,2482,9-17-1,4479.4,2351,0.4251343377,2489
三連単,6,4,11,0.0016%,3872,6-4-11,25931.1,1179,0.4247936421,2490
三連単,1,5,9,0.0620%,193,1-5-9,684,3140,0.4240549225,2491
三連単,13,5,17,0.0101%,2405,13-5-17,4172.9,2394,0.4223260544,2492
三連単,6,7,11,0.0014%,3929,6-7-11,30076.6,1063,0.419884967,2493
三連単,17,1,3,0.0054%,3148,17-1-3,7832.1,2026,0.4198447555,2494
三連単,14,1,11,0.0179%,1634,14-1-11,2335.5,2717,0.4186660928,2495
三連単,3,10,6,0.0011%,3974,3-10-6,36539.3,926,0.4177775661,2496
三連単,9,6,17,0.0021%,3757,9-6-17,19519.9,1368,0.4168048808,2497
三連単,5,11,1,0.0138%,2014,5-11-1,3021,2587,0.4166906731,2498
三連単,5,9,13,0.0361%,633,5-9-13,1153.4,2980,0.4165720573,2499
三連単,11,7,2,0.0128%,2120,11-7-2,3256.9,2543,0.4154905073,2500
三連単,13,15,7,0.0256%,1084,13-15-7,1618.9,2867,0.4142041655,2501
三連単,9,5,1,0.0431%,478,9-5-1,958.4,3040,0.4134169294,2502
三連単,6,11,15,0.0010%,4001,6-11-15,43345.7,802,0.4129850453,2503
三連単,6,14,2,0.0013%,3938,6-14-2,30703.2,1051,0.4111142617,2504
三連単,9,11,6,0.0070%,2869,9-11-6,5883.2,2202,0.4110851465,2505
三連単,14,2,4,0.0092%,2530,14-2-4,4430.1,2358,0.4088410196,2506
三連単,1,11,14,0.0277%,972,1-11-14,1474.9,2902,0.4088197245,2507
三連単,4,2,11,0.0139%,2000,4-2-11,2941.6,2607,0.4084834733,2508
三連単,14,11,13,0.0178%,1647,14-11-13,2290.2,2725,0.4084634344,2509
三連単,7,13,11,0.0325%,784,7-13-11,1252.8,2954,0.4076226904,2510
三連単,14,1,9,0.0320%,800,14-1-9,1273.4,2948,0.4074885104,2511
三連単,5,13,11,0.0187%,1564,5-13-11,2174.2,2742,0.4063338636,2512
三連単,10,1,2,0.0065%,2971,10-1-2,6266.8,2163,0.4058673354,2513
三連単,2,7,12,0.0080%,2709,2-7-12,5044.2,2290,0.4058654851,2514
三連単,1,14,9,0.0593%,223,1-14-9,684,3140,0.4055424532,2515
三連単,1,9,5,0.0879%,49,1-9-5,460.8,3213,0.4049873894,2516
三連単,1,11,5,0.0337%,730,1-11-5,1200.4,2966,0.4049051624,2517
三連単,5,3,4,0.0146%,1921,5-3-4,2768.4,2628,0.4047132246,2518
三連単,11,9,1,0.0375%,600,11-9-1,1079.4,2999,0.4042470902,2519
三連単,3,13,8,0.0188%,1548,3-13-8,2147.8,2748,0.4040244819,2520
三連単,9,10,13,0.0099%,2426,9-10-13,4067.3,2412,0.4026655414,2521
三連単,10,2,9,0.0044%,3324,10-2-9,9144.2,1902,0.4026417572,2522
三連単,4,1,3,0.0444%,450,4-1-3,904.2,3057,0.4016144692,2523
三連単,9,6,14,0.0050%,3226,9-6-14,7951.9,2007,0.3989531137,2524
三連単,14,13,11,0.0240%,1188,14-13-11,1656.5,2856,0.398332971,2525
三連単,14,3,11,0.0132%,2075,14-3-11,3018.9,2589,0.3982449369,2526
三連単,8,3,2,0.0101%,2408,8-3-2,3947.5,2425,0.3982210726,2527
三連単,2,15,4,0.0073%,2801,2-15-4,5431.5,2244,0.3981183624,2528
三連単,6,8,2,0.0012%,3973,6-8-2,34273.3,969,0.3976181465,2529
三連単,5,3,11,0.0103%,2390,5-3-11,3873.2,2442,0.3971002586,2530
三連単,7,6,2,0.0033%,3533,7-6-2,11949.3,1721,0.3964009745,2531
三連単,5,9,3,0.0235%,1229,5-9-3,1686.5,2844,0.3959224486,2532
三連単,14,13,9,0.0429%,484,14-13-9,921.8,3050,0.3956891334,2533
三連単,3,10,4,0.0033%,3539,3-10-4,12163,1709,0.3954083505,2534
三連単,6,14,9,0.0025%,3685,6-14-9,15650.4,1496,0.3946157977,2535
三連単,7,3,9,0.0319%,806,7-3-9,1237.9,2959,0.3944314119,2536
三連単,6,13,15,0.0023%,3730,6-13-15,17236.8,1454,0.3933915949,2537
三連単,6,3,10,0.0011%,3979,6-3-10,34813,956,0.3922496184,2538
三連単,11,9,13,0.0376%,595,11-9-13,1042.1,3009,0.3922105898,2539
三連単,9,3,17,0.0109%,2327,9-3-17,3598.9,2480,0.3919661336,2540
三連単,1,10,11,0.0079%,2719,1-10-11,4926.1,2306,0.3907131271,2541
三連単,6,10,4,0.0005%,4059,6-10-4,81124.1,446,0.3901771055,2542
三連単,9,7,11,0.0231%,1262,9-7-11,1690.4,2843,0.3898528007,2543
三連単,11,1,4,0.0207%,1385,11-1-4,1880.5,2801,0.3892942658,2544
三連単,3,9,15,0.0168%,1730,3-9-15,2317.8,2720,0.3889190401,2545
三連単,6,2,12,0.0007%,4028,6-2-12,52949.2,670,0.3874217725,2546
三連単,13,17,5,0.0064%,2996,13-17-5,6044.1,2183,0.3848222976,2547
三連単,6,14,11,0.0014%,3924,6-14-11,27207.7,1148,0.3843069613,2548
三連単,9,1,17,0.0148%,1900,9-1-17,2590.8,2662,0.3834414304,2549
三連単,1,13,15,0.0537%,277,1-13-15,713.6,3134,0.3829609328,2550
三連単,11,2,6,0.0026%,3659,11-2-6,14567.5,1555,0.382943026,2551
三連単,9,14,1,0.0413%,517,9-14-1,925.3,3049,0.3817141235,2552
三連単,1,9,14,0.0722%,103,1-9-14,527.1,3195,0.3806834395,2553
三連単,9,5,13,0.0433%,470,9-5-13,873.3,3066,0.3785736158,2554
三連単,2,4,17,0.0042%,3370,2-4-17,9032.2,1913,0.3769940494,2555
三連単,3,9,17,0.0088%,2597,3-9-17,4265.5,2380,0.376883579,2556
三連単,2,10,8,0.0020%,3791,2-10-8,18934.7,1391,0.3768461134,2557
三連単,6,5,13,0.0026%,3661,6-5-13,14331.4,1576,0.3760675944,2558
三連単,11,9,3,0.0245%,1155,11-9-3,1537,2889,0.3760082556,2559
三連単,3,8,1,0.0146%,1919,3-8-1,2569,2668,0.3756944632,2560
三連単,1,14,13,0.0590%,225,1-14-13,636.6,3151,0.3756551442,2561
三連単,6,1,15,0.0017%,3858,6-1-15,21996.3,1281,0.3742408328,2562
三連単,14,11,3,0.0116%,2221,14-11-3,3224.8,2550,0.3738489392,2563
三連単,2,17,15,0.0016%,3886,2-17-15,23643.1,1228,0.3717674567,2564
三連単,6,9,14,0.0031%,3569,6-9-14,11998,1718,0.3685094499,2565
三連単,13,17,6,0.0019%,3829,13-17-6,19606.4,1361,0.3680771853,2566
三連単,2,6,12,0.0013%,3948,2-6-12,29377.1,1078,0.3679094667,2567
三連単,2,12,13,0.0053%,3162,2-12-13,6908.2,2101,0.3675675904,2568
三連単,7,13,5,0.0553%,263,7-13-5,664.1,3144,0.3675070748,2569
三連単,2,17,8,0.0019%,3818,2-17-8,19139.6,1384,0.3669880976,2570
三連単,13,4,5,0.0321%,798,13-4-5,1143.1,2985,0.366887392,2571
三連単,2,15,7,0.0095%,2480,2-15-7,3856.3,2446,0.3668693593,2572
三連単,9,6,4,0.0051%,3207,9-6-4,7142.5,2082,0.3655880157,2573
三連単,7,5,1,0.0421%,501,7-5-1,866.8,3068,0.3645077194,2574
三連単,17,2,9,0.0030%,3589,17-2-9,12179.7,1707,0.3643810051,2575
三連単,1,3,17,0.0155%,1837,1-3-17,2343.6,2714,0.3633154471,2576
三連単,13,8,9,0.0252%,1109,13-8-9,1442.2,2908,0.3629457932,2577
三連単,3,15,13,0.0144%,1945,3-15-13,2517,2686,0.362746802,2578
三連単,5,11,3,0.0090%,2565,5-11-3,4024.8,2418,0.3626322151,2579
三連単,13,10,17,0.0023%,3725,13-10-17,15650.4,1496,0.361731822,2580
三連単,1,5,7,0.0643%,168,1-5-7,561.8,3182,0.3610951456,2581
三連単,1,10,9,0.0142%,1973,1-10-9,2549.7,2677,0.3609993895,2582
三連単,13,5,15,0.0192%,1507,13-5-15,1877.3,2804,0.3608191302,2583
三連単,6,11,17,0.0005%,4058,6-11-17,71890.4,504,0.3606726638,2584
三連単,9,11,14,0.0195%,1485,9-11-14,1847.9,2811,0.3598538247,2585
三連単,1,9,7,0.0956%,28,1-9-7,376.1,3250,0.3596774895,2586
三連単,4,2,9,0.0248%,1130,4-2-9,1449.5,2907,0.3593119801,2587
三連単,13,8,1,0.0249%,1121,13-8-1,1441.3,2910,0.3592259611,2588
三連単,7,13,9,0.0581%,239,7-13-9,617.9,3156,0.3588867347,2589
三連単,9,4,1,0.0478%,374,9-4-1,748.6,3119,0.358159221,2590
三連単,13,5,6,0.0085%,2639,13-5-6,4176.9,2392,0.3563938754,2591
三連単,9,5,3,0.0282%,953,9-5-3,1262.8,2951,0.3558238458,2592
三連単,13,4,6,0.0095%,2486,13-4-6,3754.7,2460,0.3553335862,2593
三連単,14,2,7,0.0120%,2182,14-2-7,2963.3,2602,0.35494802,2594
三連単,9,4,13,0.0481%,370,9-4-13,737.3,3127,0.3544997872,2595
三連単,13,9,10,0.0257%,1077,13-9-10,1375.8,2921,0.3540683565,2596
三連単,1,3,8,0.0359%,646,1-3-8,984,3030,0.3532593134,2597
三連単,13,15,4,0.0197%,1461,13-15-4,1789.9,2825,0.352837717,2598
三連単,7,2,15,0.0099%,2428,7-2-15,3562.6,2486,0.3524433096,2599
三連単,1,17,3,0.0088%,2601,1-17-3,3990.3,2419,0.3521214802,2600
三連単,8,2,14,0.0073%,2813,8-2-14,4816.1,2314,0.351442079,2601
三連単,6,9,17,0.0013%,3942,6-9-17,26876.9,1158,0.3513364474,2602
三連単,11,9,2,0.0201%,1432,11-9-2,1748.5,2828,0.3511259669,2603
三連単,13,17,7,0.0069%,2878,13-17-7,5067.3,2287,0.3510638398,2604
三連単,2,14,15,0.0068%,2904,2-14-15,5135,2279,0.350959278,2605
三連単,5,3,7,0.0190%,1536,5-3-7,1847.9,2811,0.350626894,2606
三連単,6,1,17,0.0009%,4010,6-1-17,39126.2,881,0.3505284155,2607
三連単,13,10,15,0.0044%,3329,13-10-15,7980.6,2002,0.3503021439,2608
三連単,3,17,14,0.0031%,3571,3-17-14,11395,1750,0.3498180518,2609
三連単,6,17,14,0.0005%,4063,6-17-14,76891.5,470,0.3492311559,2610
三連単,6,17,2,0.0003%,4079,6-17-2,113365.7,273,0.3492297608,2611
三連単,7,11,2,0.0129%,2109,7-11-2,2706.6,2639,0.348508227,2612
三連単,6,15,3,0.0014%,3932,6-15-3,25120.8,1202,0.3481562507,2613
三連単,13,11,10,0.0099%,2431,13-11-10,3524.3,2492,0.3480991615,2614
三連単,3,2,12,0.0049%,3237,3-2-12,7023.4,2093,0.3473483685,2615
三連単,13,14,17,0.0097%,2457,13-14-17,3588.6,2483,0.3473354938,2616
三連単,1,4,13,0.0684%,129,1-4-13,507.1,3202,0.3470459365,2617
三連単,6,14,1,0.0025%,3691,6-14-1,13881.5,1599,0.346643033,2618
三連単,13,7,17,0.0096%,2473,13-7-17,3594.5,2481,0.3438569175,2619
三連単,1,3,15,0.0294%,897,1-3-15,1166.5,2978,0.3434243575,2620
三連単,9,13,15,0.0377%,593,9-13-15,910,3055,0.3430989706,2621
三連単,6,10,11,0.0003%,4074,6-10-11,101638.2,331,0.3428313646,2622
三連単,7,1,11,0.0243%,1172,7-1-11,1412.9,2917,0.342705547,2623
三連単,9,10,2,0.0053%,3170,9-10-2,6487.5,2146,0.3426912549,2624
三連単,11,3,9,0.0191%,1527,11-3-9,1795.8,2823,0.3424920934,2625
三連単,2,12,3,0.0035%,3512,2-12-3,9857.8,1845,0.3409305388,2626
三連単,5,6,3,0.0023%,3724,5-6-3,14639.9,1552,0.339831381,2627
三連単,3,11,17,0.0034%,3525,3-11-17,10002.8,1840,0.3392010219,2628
三連単,4,3,2,0.0268%,1015,4-3-2,1263.9,2950,0.3391134215,2629
三連単,3,5,11,0.0100%,2417,3-5-11,3394.4,2513,0.3388663649,2630
三連単,6,5,1,0.0026%,3666,6-5-1,12946.5,1658,0.3380525678,2631
三連単,6,4,9,0.0029%,3606,6-4-9,11558.8,1742,0.3380122359,2632
三連単,13,11,8,0.0134%,2057,13-11-8,2524.2,2684,0.3378314796,2633
三連単,9,1,15,0.0281%,957,9-1-15,1201.7,2965,0.3377591992,2634
三連単,1,6,11,0.0051%,3209,1-6-11,6608.7,2134,0.3376688813,2635
三連単,6,13,17,0.0012%,3962,6-13-17,28071.5,1122,0.3373557187,2636
三連単,14,13,1,0.0425%,493,14-13-1,790.9,3101,0.3362296808,2637
三連単,6,11,4,0.0012%,3961,6-11-4,27894.4,1127,0.3354639419,2638
三連単,9,14,2,0.0221%,1323,9-14-2,1515.1,2891,0.3351427184,2639
三連単,8,2,7,0.0097%,2460,8-2-7,3466.2,2507,0.3349275232,2640
三連単,7,5,13,0.0423%,498,7-5-13,790.1,3102,0.3338991551,2641
三連単,7,1,4,0.0346%,698,7-1-4,965.3,3036,0.3338568747,2642
三連単,2,10,15,0.0016%,3873,2-10-15,20421.5,1327,0.3333044254,2643
三連単,11,2,5,0.0089%,2583,11-2-5,3735.7,2463,0.3330494163,2644
三連単,2,13,12,0.0116%,2217,2-13-12,2858.8,2620,0.3328837938,2645
三連単,9,17,3,0.0062%,3027,9-17-3,5349.3,2252,0.3316364954,2646
三連単,2,8,6,0.0026%,3658,2-8-6,12614.1,1681,0.3316073909,2647
三連単,10,2,13,0.0044%,3330,10-2-13,7551.2,2047,0.3309265056,2648
三連単,13,17,4,0.0053%,3156,13-17-4,6170.6,2171,0.3293735139,2649
三連単,2,14,17,0.0036%,3479,2-14-17,9116,1904,0.3280761192,2650
三連単,6,4,13,0.0029%,3609,6-4-13,11264.3,1762,0.3278433395,2651
三連単,9,11,4,0.0199%,1446,9-11-4,1648.1,2858,0.3274326399,2652
三連単,9,4,2,0.0257%,1082,9-4-2,1276.1,2946,0.3273737442,2653
三連単,9,10,1,0.0099%,2434,9-10-1,3318,2528,0.3268655947,2654
三連単,9,14,13,0.0415%,511,9-14-13,787,3105,0.3262690138,2655
三連単,3,11,6,0.0029%,3619,3-11-6,11395,1750,0.3257737991,2656
三連単,9,4,3,0.0313%,829,9-4-3,1041.2,3010,0.3254014603,2657
三連単,6,10,13,0.0006%,4046,6-10-13,54248.6,650,0.3251001766,2658
三連単,6,14,13,0.0025%,3687,6-14-13,12946.5,1658,0.3248956413,2659
